ID,NAME,md_HHinc_Est2016
6059063808,60590638.08,52207
6059063902,60590639.02,59840
6059063903,60590639.03,88542
6059063904,60590639.04,83708
6059063905,60590639.05,77303
6059063906,60590639.06,56250
6059063907,60590639.07,102589
6059063908,60590639.08,80998
6059074003,60590740.03,82196
6059074004,60590740.04,59031
6059074005,60590740.05,63716
6059074006,60590740.06,51989
6059074102,60590741.02,83073
6059074103,60590741.03,73333
6059074106,60590741.06,62800
6059074107,60590741.07,63053
6059074108,60590741.08,68899
6059074109,60590741.09,67634
6059074110,60590741.1,96900
6059074111,60590741.11,73952
6059074200,60590742,62169
6059074300,60590743,54727
6059074403,60590744.03,36431
6059074405,60590744.05,35714
6059074406,60590744.06,40677
6059074407,60590744.07,35609
6059074408,60590744.08,44702
6059074501,60590745.01,36429
6059074502,60590745.02,54732
6059074601,60590746.01,54598
6059074602,60590746.02,46924
6059074701,60590747.01,56090
6059074702,60590747.02,56314
6059074801,60590748.01,63317
6059074802,60590748.02,51273
6059074803,60590748.03,55486
6059074805,60590748.05,45354
6059074806,60590748.06,50000
6059074901,60590749.01,47071
6059074902,60590749.02,40345
6059075002,60590750.02,26483
6059075003,60590750.03,33125
6059075004,60590750.04,27730
6059075100,60590751,42917
6059075201,60590752.01,49268
6059075202,60590752.02,61333
6059075301,60590753.01,59955
6059075302,60590753.02,67849
6059075303,60590753.03,74850
6059075401,60590754.01,78385
6059075403,60590754.03,63218
6059075404,60590754.04,53864
6059075405,60590754.05,63563
6059075504,60590755.04,69783
6059075505,60590755.05,70863
6059075506,60590755.06,77765
6059075507,60590755.07,63490
6059075512,60590755.12,65241
6059075513,60590755.13,67208
6059075514,60590755.14,42974
6059075515,60590755.15,71643
6059075603,60590756.03,102733
6059075604,60590756.04,154015
6059075605,60590756.05,115000
6059075606,60590756.06,196833
6059075607,60590756.07,85167
6059075701,60590757.01,80189
6059075702,60590757.02,95119
6059075703,60590757.03,150492
6059075805,60590758.05,61736
6059075806,60590758.06,64427
6059075807,60590758.07,77587
6059075808,60590758.08,105625
6059075809,60590758.09,142250
6059075810,60590758.1,110875
6059075811,60590758.11,72308
6059075812,60590758.12,64464
6059075813,60590758.13,109102
6059075814,60590758.14,122750
6059075815,60590758.15,76865
6059075816,60590758.16,69432
6059075901,60590759.01,53031
6059075902,60590759.02,67627
6059076000,60590760,60392
6059076101,60590761.01,78159
6059076102,60590761.02,52618
6059076103,60590761.03,48413
6059076201,60590762.01,105357
6059076202,60590762.02,79856
6059076204,60590762.04,58650
6059076205,60590762.05,76500
6059076206,60590762.06,68015
6059076208,60590762.08,80353
6059086301,60590863.01,62196
6059086303,60590863.03,77473
6059086304,60590863.04,58113
6059086305,60590863.05,99167
6059086306,60590863.06,79150
6059086402,60590864.02,79750
6059086404,60590864.04,70727
6059086405,60590864.05,48036
6059086406,60590864.06,58005
6059086407,60590864.07,55469
6059086501,60590865.01,53919
6059086502,60590865.02,50250
6059086601,60590866.01,42848
6059086602,60590866.02,49263
6059086701,60590867.01,73682
6059086702,60590867.02,54683
6059086801,60590868.01,61250
6059086802,60590868.02,49091
6059086803,60590868.03,58674
6059086901,60590869.01,40817
6059086902,60590869.02,64773
6059086903,60590869.03,49926
6059087001,60590870.01,45263
6059087002,60590870.02,56199
6059087101,60590871.01,52875
6059087102,60590871.02,54575
6059087103,60590871.03,70343
6059087105,60590871.05,44138
6059087106,60590871.06,42182
6059087200,60590872,47625
6059087300,60590873,57757
6059087401,60590874.01,87333
6059087403,60590874.03,41324
6059087404,60590874.04,47857
6059087405,60590874.05,35818
6059087503,60590875.03,61042
6059087504,60590875.04,40948
6059087505,60590875.05,49500
6059087601,60590876.01,50221
6059087602,60590876.02,70795
6059087701,60590877.01,52972
6059087703,60590877.03,56859
6059087704,60590877.04,84293
6059087801,60590878.01,59524
6059087802,60590878.02,56523
6059087803,60590878.03,37168
6059087805,60590878.05,49029
6059087806,60590878.06,36869
6059087901,60590879.01,49766
6059087902,60590879.02,45286
6059088001,60590880.01,59583
6059088002,60590880.02,75217
6059088101,60590881.01,64688
6059088104,60590881.04,58629
6059088105,60590881.05,78942
6059088106,60590881.06,50545
6059088107,60590881.07,51250
6059088201,60590882.01,39926
6059088202,60590882.02,75219
6059088203,60590882.03,51944
6059088301,60590883.01,58841
6059088302,60590883.02,86827
6059088401,60590884.01,81936
6059088402,60590884.02,56875
6059088403,60590884.03,77500
6059088501,60590885.01,56049
6059088502,60590885.02,57837
6059088601,60590886.01,52047
6059088602,60590886.02,56714
6059088701,60590887.01,39583
6059088702,60590887.02,54953
6059088801,60590888.01,45448
6059088802,60590888.02,52721
6059088901,60590889.01,46847
6059088902,60590889.02,52778
6059088903,60590889.03,61975
6059088904,60590889.04,51550
6059088905,60590889.05,55857
6059089001,60590890.01,48542
6059089003,60590890.03,58878
6059089004,60590890.04,42543
6059089102,60590891.02,54850
6059089104,60590891.04,41176
6059089105,60590891.05,52336
6059089106,60590891.06,46295
6059089107,60590891.07,76741
6059099202,60590992.02,59115
6059099203,60590992.03,66827
6059099204,60590992.04,52708
6059099212,60590992.12,60179
6059099214,60590992.14,79826
6059099215,60590992.15,92909
6059099216,60590992.16,93850
6059099217,60590992.17,116250
6059099220,60590992.2,85057
6059099222,60590992.22,58598
6059099223,60590992.23,44184
6059099224,60590992.24,95833
6059099225,60590992.25,109000
6059099226,60590992.26,99524
6059099227,60590992.27,64741
6059099229,60590992.29,69237
6059099230,60590992.3,86477
6059099231,60590992.31,120745
6059099232,60590992.32,94558
6059099233,60590992.33,83718
6059099234,60590992.34,93333
6059099235,60590992.35,65893
6059099237,60590992.37,120733
6059099238,60590992.38,128036
6059099239,60590992.39,102679
6059099240,60590992.4,77361
6059099241,60590992.41,56667
6059099242,60590992.42,82740
6059099243,60590992.43,101329
6059099244,60590992.44,65938
6059099245,60590992.45,111250
6059099246,60590992.46,85156
6059099247,60590992.47,56397
6059099248,60590992.48,45833
6059099249,60590992.49,45938
6059099250,60590992.5,80517
6059099251,60590992.51,68225
6059099305,60590993.05,76797
6059099306,60590993.06,87262
6059099307,60590993.07,76056
6059099308,60590993.08,148462
6059099309,60590993.09,97649
6059099310,60590993.1,97266
6059099311,60590993.11,96397
6059099402,60590994.02,39438
6059099404,60590994.04,104271
6059099405,60590994.05,83831
6059099406,60590994.06,90163
6059099407,60590994.07,86250
6059099408,60590994.08,88996
6059099410,60590994.1,60120
6059099411,60590994.11,61383
6059099412,60590994.12,84365
6059099413,60590994.13,64583
6059099415,60590994.15,140242
6059099416,60590994.16,84754
6059099417,60590994.17,102692
6059099502,60590995.02,52188
6059099504,60590995.04,119750
6059099506,60590995.06,77917
6059099508,60590995.08,77778
6059099509,60590995.09,29684
6059099510,60590995.1,30197
6059099511,60590995.11,91611
6059099512,60590995.12,99179
6059099513,60590995.13,91429
6059099514,60590995.14,107669
6059099601,60590996.01,46296
6059099602,60590996.02,91636
6059099603,60590996.03,87326
6059099604,60590996.04,95857
6059099605,60590996.05,102838
6059099701,60590997.01,48402
6059099702,60590997.02,53631
6059099703,60590997.03,76961
6059099801,60590998.01,51943
6059099802,60590998.02,30670
6059099803,60590998.03,39242
6059099902,60590999.02,71761
6059099903,60590999.03,51528
6059099904,60590999.04,44801
6059099905,60590999.05,66274
6059099906,60590999.06,102578
6059110001,60591100.01,86193
6059110003,60591100.03,77656
6059110004,60591100.04,99085
6059110005,60591100.05,89815
6059110006,60591100.06,101029
6059110007,60591100.07,136979
6059110008,60591100.08,105795
6059110010,60591100.1,109335
6059110011,60591100.11,89960
6059110012,60591100.12,110093
6059110014,60591100.14,67658
6059110015,60591100.15,103906
6059110102,60591101.02,82458
6059110104,60591101.04,65368
6059110106,60591101.06,85294
6059110108,60591101.08,99750
6059110109,60591101.09,81250
6059110110,60591101.1,69464
6059110111,60591101.11,78162
6059110113,60591101.13,105987
6059110114,60591101.14,96477
6059110115,60591101.15,91875
6059110116,60591101.16,83421
6059110117,60591101.17,86392
6059110118,60591101.18,171042
6059110201,60591102.01,56410
6059110202,60591102.02,57238
6059110203,60591102.03,78818
6059110301,60591103.01,80990
6059110302,60591103.02,78828
6059110303,60591103.03,92063
6059110304,60591103.04,99375
6059110401,60591104.01,93850
6059110402,60591104.02,70458
6059110500,60591105,37156
6059110603,60591106.03,42970
6059110604,60591106.04,77002
6059110605,60591106.05,77911
6059110606,60591106.06,55313
6059110607,60591106.07,81050
6059980000,60599800,
6061020104,60610201.04,69154
6061020105,60610201.05,92500
6061020106,60610201.06,56750
6061020107,60610201.07,41450
6061020200,60610202,66638
6061020300,60610203,44847
6061020401,60610204.01,37330
6061020402,60610204.02,71635
6061020501,60610205.01,73438
6061020502,60610205.02,81406
6061020601,60610206.01,113226
6061020602,60610206.02,94133
6061020604,60610206.04,127500
6061020605,60610206.05,120781
6061020606,60610206.06,134350
6061020710,60610207.1,101838
6061020711,60610207.11,61174
6061020712,60610207.12,58575
6061020713,60610207.13,49107
6061020714,60610207.14,89496
6061020715,60610207.15,79375
6061020717,60610207.17,100221
6061020805,60610208.05,61677
6061020806,60610208.06,55496
6061020901,60610209.01,39875
6061020908,60610209.08,50459
6061021003,60610210.03,54653
6061021034,60610210.34,105849
6061021035,60610210.35,100676
6061021037,60610210.37,63958
6061021038,60610210.38,100962
6061021039,60610210.39,59302
6061021040,60610210.4,47905
6061021043,60610210.43,104250
6061021044,60610210.44,111557
6061021045,60610210.45,66750
6061021046,60610210.46,59010
6061021103,60610211.03,47308
6061021106,60610211.06,81625
6061021108,60610211.08,49257
6061021109,60610211.09,112361
6061021122,60610211.22,102813
6061021123,60610211.23,101813
6061021128,60610211.28,77308
6061021129,60610211.29,64289
6061021130,60610211.3,52036
6061021131,60610211.31,81667
6061021203,60610212.03,76970
6061021204,60610212.04,84375
6061021304,60610213.04,75086
6061021309,60610213.09,118047
6061021322,60610213.22,101486
6061021401,60610214.01,62857
6061021403,60610214.03,43103
6061021501,60610215.01,64375
6061021502,60610215.02,81111
6061021603,60610216.03,34028
6061021604,60610216.04,97279
6061021801,60610218.01,95556
6061021802,60610218.02,51469
6061021901,60610219.01,52548
6061021902,60610219.02,78050
6061022002,60610220.02,59851
6061022011,60610220.11,87500
6061022013,60610220.13,54514
6061022014,60610220.14,56641
6061022100,60610221,56174
6061022200,60610222,72566
6061022300,60610223,57500
6061022400,60610224,101214
6061022500,60610225,143250
6061022600,60610226,70093
6061022800,60610228,89688
6061022900,60610229,83772
6061023000,60610230,100313
6061023100,60610231,126307
6061023200,60610232,93156
6061023300,60610233,100152
6061023400,60610234,84583
6061023500,60610235,122000
6061023600,60610236,66542
6061023700,60610237,68567
6061023800,60610238,59563
6061023900,60610239,104924
6063000100,60630001,50966
6063000201,60630002.01,69750
6063000202,60630002.02,49119
6063000300,60630003,41618
6063000400,60630004,37969
6063000501,60630005.01,49070
6063000502,60630005.02,61463
6065030101,60650301.01,51875
6065030103,60650301.03,42621
6065030104,60650301.04,59699
6065030200,60650302,61016
6065030300,60650303,31761
6065030400,60650304,38615
6065030501,60650305.01,40352
6065030502,60650305.02,36450
6065030503,60650305.03,34453
6065030601,60650306.01,160789
6065030602,60650306.02,99866
6065030603,60650306.03,110375
6065030700,60650307,51783
6065030800,60650308,69080
6065030900,60650309,63000
6065031001,60650310.01,55197
6065031002,60650310.02,44464
6065031100,60650311,53179
6065031200,60650312,69724
6065031300,60650313,32604
6065031401,60650314.01,40125
6065031402,60650314.02,54199
6065031501,60650315.01,59680
6065031502,60650315.02,43910
6065031601,60650316.01,48214
6065031602,60650316.02,40882
6065031701,60650317.01,57277
6065031702,60650317.02,77431
6065031703,60650317.03,62227
6065031704,60650317.04,62253
6065040101,60650401.01,62685
6065040102,60650401.02,65648
6065040201,60650402.01,74315
6065040202,60650402.02,55473
6065040203,60650402.03,38558
6065040204,60650402.04,40588
6065040301,60650403.01,31705
6065040302,60650403.02,83000
6065040303,60650403.03,62273
6065040402,60650404.02,50078
6065040403,60650404.03,75766
6065040404,60650404.04,72796
6065040405,60650404.05,72317
6065040501,60650405.01,58417
6065040502,60650405.02,47500
6065040503,60650405.03,35625
6065040603,60650406.03,54306
6065040604,60650406.04,84792
6065040605,60650406.05,54531
6065040606,60650406.06,51029
6065040607,60650406.07,81042
6065040609,60650406.09,115056
6065040611,60650406.11,111250
6065040613,60650406.13,102158
6065040615,60650406.15,113223
6065040616,60650406.16,115395
6065040701,60650407.01,108750
6065040702,60650407.02,69167
6065040703,60650407.03,61540
6065040806,60650408.06,104800
6065040807,60650408.07,88904
6065040808,60650408.08,50143
6065040809,60650408.09,66589
6065040812,60650408.12,62500
6065040813,60650408.13,109861
6065040814,60650408.14,66696
6065040815,60650408.15,74559
6065040816,60650408.16,90227
6065040821,60650408.21,66351
6065040901,60650409.01,77326
6065040902,60650409.02,67500
6065040903,60650409.03,57552
6065040904,60650409.04,71506
6065041001,60650410.01,40245
6065041002,60650410.02,54250
6065041003,60650410.03,67083
6065041004,60650410.04,49622
6065041101,60650411.01,32688
6065041102,60650411.02,46897
6065041201,60650412.01,36800
6065041202,60650412.02,44890
6065041203,60650412.03,45000
6065041301,60650413.01,53333
6065041302,60650413.02,44924
6065041403,60650414.03,61169
6065041404,60650414.04,80100
6065041405,60650414.05,62232
6065041406,60650414.06,53925
6065041407,60650414.07,52887
6065041408,60650414.08,46910
6065041409,60650414.09,99012
6065041410,60650414.1,31587
6065041411,60650414.11,42188
6065041412,60650414.12,48944
6065041500,60650415,45875
6065041600,60650416,32872
6065041702,60650417.02,71339
6065041703,60650417.03,29063
6065041704,60650417.04,35545
6065041803,60650418.03,107975
6065041804,60650418.04,117516
6065041805,60650418.05,69975
6065041806,60650418.06,108646
6065041807,60650418.07,66543
6065041808,60650418.08,102927
6065041809,60650418.09,50291
6065041810,60650418.1,112179
6065041812,60650418.12,80129
6065041813,60650418.13,41968
6065041904,60650419.04,85163
6065041905,60650419.05,61048
6065041906,60650419.06,49508
6065041909,60650419.09,68393
6065041910,60650419.1,71168
6065041911,60650419.11,106250
6065041912,60650419.12,103569
6065041913,60650419.13,78243
6065042003,60650420.03,100650
6065042004,60650420.04,88482
6065042005,60650420.05,121300
6065042007,60650420.07,63277
6065042008,60650420.08,103504
6065042009,60650420.09,61968
6065042010,60650420.1,36385
6065042012,60650420.12,84080
6065042013,60650420.13,100659
6065042014,60650420.14,115864
6065042206,60650422.06,53227
6065042207,60650422.07,90956
6065042208,60650422.08,119313
6065042209,60650422.09,28289
6065042210,60650422.1,34274
6065042212,60650422.12,59325
6065042213,60650422.13,56902
6065042214,60650422.14,86250
6065042217,60650422.17,95652
6065042300,60650423,50000
6065042401,60650424.01,74934
6065042402,60650424.02,62875
6065042403,60650424.03,74857
6065042404,60650424.04,43558
6065042405,60650424.05,39522
6065042406,60650424.06,57000
6065042407,60650424.07,55625
6065042408,60650424.08,62933
6065042409,60650424.09,62171
6065042410,60650424.1,79750
6065042411,60650424.11,77500
6065042412,60650424.12,80960
6065042505,60650425.05,30625
6065042506,60650425.06,52037
6065042507,60650425.07,65976
6065042508,60650425.08,47465
6065042509,60650425.09,46551
6065042510,60650425.1,49871
6065042511,60650425.11,41552
6065042512,60650425.12,42350
6065042513,60650425.13,54167
6065042514,60650425.14,40579
6065042515,60650425.15,28846
6065042516,60650425.16,44929
6065042517,60650425.17,52194
6065042518,60650425.18,51372
6065042519,60650425.19,36404
6065042520,60650425.2,33646
6065042521,60650425.21,52794
6065042617,60650426.17,37338
6065042618,60650426.18,50050
6065042619,60650426.19,64167
6065042620,60650426.2,64593
6065042621,60650426.21,59115
6065042622,60650426.22,62260
6065042623,60650426.23,75515
6065042624,60650426.24,85286
6065042706,60650427.06,47183
6065042708,60650427.08,61111
6065042709,60650427.09,40345
6065042711,60650427.11,34003
6065042714,60650427.14,71976
6065042715,60650427.15,84865
6065042716,60650427.16,85335
6065042717,60650427.17,52127
6065042719,60650427.19,41959
6065042720,60650427.2,45221
6065042723,60650427.23,35455
6065042724,60650427.24,78327
6065042726,60650427.26,87813
6065042728,60650427.28,48125
6065042729,60650427.29,54596
6065042730,60650427.3,42404
6065042731,60650427.31,65184
6065042732,60650427.32,64511
6065042733,60650427.33,83819
6065042737,60650427.37,81375
6065042738,60650427.38,77061
6065042739,60650427.39,101210
6065042740,60650427.4,32234
6065042741,60650427.41,26603
6065042742,60650427.42,78657
6065042743,60650427.43,82992
6065042744,60650427.44,70333
6065042745,60650427.45,49722
6065042800,60650428,41429
6065042901,60650429.01,47239
6065042902,60650429.02,43988
6065042903,60650429.03,48393
6065042904,60650429.04,31206
6065043001,60650430.01,37574
6065043003,60650430.03,40592
6065043005,60650430.05,50977
6065043006,60650430.06,39635
6065043007,60650430.07,82938
6065043008,60650430.08,63125
6065043009,60650430.09,81850
6065043010,60650430.1,78575
6065043206,60650432.06,60138
6065043211,60650432.11,74250
6065043216,60650432.16,51042
6065043217,60650432.17,87667
6065043218,60650432.18,90826
6065043220,60650432.2,45651
6065043222,60650432.22,96313
6065043227,60650432.27,73967
6065043228,60650432.28,58551
6065043229,60650432.29,56011
6065043235,60650432.35,86583
6065043239,60650432.39,70563
6065043240,60650432.4,97473
6065043242,60650432.42,88601
6065043244,60650432.44,80607
6065043246,60650432.46,106629
6065043247,60650432.47,103590
6065043248,60650432.48,95493
6065043250,60650432.5,89176
6065043252,60650432.52,109306
6065043254,60650432.54,75965
6065043256,60650432.56,82264
6065043257,60650432.57,110822
6065043262,60650432.62,95189
6065043264,60650432.64,101101
6065043265,60650432.65,92763
6065043266,60650432.66,56454
6065043267,60650432.67,107314
6065043270,60650432.7,68971
6065043271,60650432.71,64429
6065043272,60650432.72,116118
6065043274,60650432.74,76397
6065043276,60650432.76,88250
6065043278,60650432.78,101688
6065043279,60650432.79,60121
6065043291,60650432.91,64593
6065043304,60650433.04,58102
6065043306,60650433.06,44428
6065043307,60650433.07,29056
6065043308,60650433.08,32326
6065043309,60650433.09,35958
6065043310,60650433.1,32321
6065043311,60650433.11,48929
6065043312,60650433.12,43615
6065043313,60650433.13,38350
6065043314,60650433.14,52724
6065043315,60650433.15,70938
6065043316,60650433.16,36423
6065043317,60650433.17,59136
6065043401,60650434.01,29292
6065043403,60650434.03,26544
6065043404,60650434.04,25224
6065043405,60650434.05,19729
6065043503,60650435.03,26315
6065043504,60650435.04,55859
6065043505,60650435.05,35000
6065043506,60650435.06,45915
6065043507,60650435.07,31607
6065043508,60650435.08,42488
6065043509,60650435.09,49777
6065043512,60650435.12,49028
6065043513,60650435.13,45699
6065043517,60650435.17,60397
6065043601,60650436.01,30682
6065043602,60650436.02,28438
6065043701,60650437.01,32798
6065043702,60650437.02,38594
6065043703,60650437.03,37847
6065043802,60650438.02,49094
6065043807,60650438.07,50316
6065043809,60650438.09,44830
6065043810,60650438.1,67094
6065043811,60650438.11,55875
6065043812,60650438.12,45111
6065043813,60650438.13,34381
6065043814,60650438.14,38882
6065043818,60650438.18,78897
6065043820,60650438.2,68750
6065043821,60650438.21,64099
6065043822,60650438.22,72750
6065043823,60650438.23,109674
6065043900,60650439,43872
6065044000,60650440,41222
6065044101,60650441.01,30972
6065044102,60650441.02,35500
6065044103,60650441.03,44032
6065044104,60650441.04,50833
6065044200,60650442,29743
6065044300,60650443,45352
6065044402,60650444.02,60924
6065044403,60650444.03,37305
6065044404,60650444.04,47875
6065044405,60650444.05,63527
6065044505,60650445.05,43963
6065044507,60650445.07,34254
6065044509,60650445.09,25192
6065044510,60650445.1,27485
6065044515,60650445.15,34750
6065044516,60650445.16,39136
6065044517,60650445.17,61063
6065044518,60650445.18,42143
6065044520,60650445.2,41806
6065044521,60650445.21,35175
6065044522,60650445.22,34583
6065044602,60650446.02,44764
6065044604,60650446.04,57361
6065044605,60650446.05,41841
6065044606,60650446.06,44394
6065044701,60650447.01,40586
6065044702,60650447.02,31500
6065044804,60650448.04,45739
6065044805,60650448.05,56549
6065044806,60650448.06,30526
6065044807,60650448.07,38571
6065044904,60650449.04,50823
6065044907,60650449.07,35000
6065044911,60650449.11,54258
6065044915,60650449.15,31754
6065044916,60650449.16,41403
6065044917,60650449.17,70938
6065044918,60650449.18,71655
6065044919,60650449.19,41205
6065044921,60650449.21,80909
6065044922,60650449.22,66585
6065044923,60650449.23,57857
6065044924,60650449.24,62044
6065044925,60650449.25,59167
6065044926,60650449.26,37289
6065044927,60650449.27,51283
6065044928,60650449.28,80216
6065044929,60650449.29,51949
6065044930,60650449.3,57117
6065044931,60650449.31,44797
6065044932,60650449.32,61429
6065045000,60650450,35617
6065045103,60650451.03,49167
6065045108,60650451.08,42426
6065045109,60650451.09,56250
6065045110,60650451.1,55332
6065045114,60650451.14,89821
6065045115,60650451.15,90272
6065045116,60650451.16,46550
6065045117,60650451.17,57478
6065045118,60650451.18,35127
6065045119,60650451.19,64675
6065045120,60650451.2,55241
6065045121,60650451.21,69881
6065045122,60650451.22,93478
6065045123,60650451.23,83720
6065045124,60650451.24,59180
6065045125,60650451.25,102031
6065045207,60650452.07,30625
6065045209,60650452.09,28983
6065045212,60650452.12,52703
6065045213,60650452.13,51913
6065045214,60650452.14,62760
6065045215,60650452.15,89421
6065045216,60650452.16,61389
6065045217,60650452.17,51360
6065045222,60650452.22,61607
6065045224,60650452.24,60316
6065045226,60650452.26,55648
6065045228,60650452.28,80000
6065045233,60650452.33,58370
6065045302,60650453.02,44031
6065045303,60650453.03,24426
6065045304,60650453.04,86387
6065045501,60650455.01,36852
6065045502,60650455.02,33125
6065045604,60650456.04,28457
6065045605,60650456.05,31750
6065045606,60650456.06,57199
6065045608,60650456.08,136058
6065045609,60650456.09,29548
6065045703,60650457.03,31615
6065045704,60650457.04,23073
6065045705,60650457.05,31086
6065045706,60650457.06,30801
6065045707,60650457.07,39667
6065045900,60650459,34000
6065046101,60650461.01,41083
6065046102,60650461.02,21691
6065046103,60650461.03,70022
6065046200,60650462,32219
6065046401,60650464.01,63500
6065046402,60650464.02,36896
6065046403,60650464.03,55114
6065046404,60650464.04,51285
6065046405,60650464.05,62063
6065046500,60650465,15946
6065046601,60650466.01,86875
6065046602,60650466.02,101000
6065046700,60650467,46589
6065046800,60650468,58333
6065046900,60650469,40809
6065047000,60650470,46950
6065047201,60650472.01,22358
6065047202,60650472.02,36691
6065047900,60650479,106352
6065048100,60650481,104231
6065048200,60650482,84886
6065048300,60650483,59745
6065048700,60650487,86000
6065048800,60650488,55188
6065048901,60650489.01,54762
6065048902,60650489.02,45702
6065049000,60650490,84800
6065049100,60650491,57566
6065049400,60650494,52813
6065049500,60650495,37864
6065049600,60650496,80596
6065049700,60650497,108148
6065049800,60650498,51176
6065050300,60650503,84172
6065050400,60650504,78750
6065050500,60650505,75647
6065050600,60650506,71337
6065050700,60650507,93984
6065050900,60650509,73545
6065051100,60650511,58505
6065051200,60650512,60488
6065051300,60650513,47964
6065051400,60650514,55052
6065940100,60659401,37841
6065940400,60659404,42604
6065940500,60659405,65156
6065940600,60659406,74630
6065940700,60659407,52721
6065940800,60659408,53468
6065940900,60659409,50227
6065941000,60659410,38883
6065941100,60659411,37013
6065941200,60659412,54097
6065941300,60659413,54886
6065941400,60659414,35288
6065941500,60659415,62083
6065980004,60659800.04,
6065981000,60659810,
6067000100,60670001,104271
6067000200,60670002,99540
6067000300,60670003,103529
6067000400,60670004,55714
6067000500,60670005,53977
6067000600,60670006,22106
6067000700,60670007,12171
6067000800,60670008,60571
6067001101,60670011.01,27472
6067001200,60670012,35674
6067001300,60670013,46713
6067001400,60670014,31368
6067001500,60670015,94276
6067001600,60670016,100129
6067001700,60670017,55197
6067001800,60670018,52451
6067001900,60670019,42534
6067002000,60670020,32780
6067002100,60670021,47841
6067002200,60670022,30438
6067002300,60670023,104301
6067002400,60670024,123684
6067002500,60670025,100278
6067002600,60670026,79571
6067002700,60670027,31591
6067002800,60670028,31806
6067002900,60670029,49552
6067003000,60670030,60093
6067003101,60670031.01,45521
6067003102,60670031.02,42933
6067003202,60670032.02,33704
6067003203,60670032.03,32841
6067003204,60670032.04,33519
6067003300,60670033,72308
6067003400,60670034,61287
6067003501,60670035.01,37733
6067003502,60670035.02,46691
6067003600,60670036,38500
6067003700,60670037,27765
6067003800,60670038,51375
6067003900,60670039,63668
6067004001,60670040.01,52500
6067004004,60670040.04,89782
6067004005,60670040.05,67721
6067004006,60670040.06,52292
6067004008,60670040.08,82415
6067004009,60670040.09,70833
6067004010,60670040.1,41184
6067004011,60670040.11,107083
6067004012,60670040.12,119615
6067004100,60670041,29635
6067004201,60670042.01,43365
6067004202,60670042.02,36379
6067004203,60670042.03,35568
6067004300,60670043,43819
6067004401,60670044.01,36902
6067004402,60670044.02,23346
6067004501,60670045.01,27078
6067004502,60670045.02,26466
6067004601,60670046.01,27194
6067004602,60670046.02,34181
6067004701,60670047.01,24107
6067004702,60670047.02,30625
6067004801,60670048.01,36369
6067004802,60670048.02,32364
6067004903,60670049.03,31529
6067004904,60670049.04,47821
6067004905,60670049.05,40568
6067004906,60670049.06,45446
6067005001,60670050.01,34981
6067005002,60670050.02,28528
6067005101,60670051.01,30888
6067005102,60670051.02,40032
6067005201,60670052.01,16821
6067005202,60670052.02,68412
6067005204,60670052.04,71595
6067005205,60670052.05,30585
6067005301,60670053.01,12355
6067005402,60670054.02,41614
6067005403,60670054.03,65156
6067005404,60670054.04,79722
6067005502,60670055.02,30245
6067005505,60670055.05,30490
6067005506,60670055.06,24909
6067005508,60670055.08,46806
6067005509,60670055.09,31889
6067005510,60670055.1,38199
6067005601,60670056.01,38333
6067005605,60670056.05,49417
6067005606,60670056.06,61795
6067005701,60670057.01,86817
6067005702,60670057.02,127740
6067005801,60670058.01,69115
6067005803,60670058.03,112357
6067005804,60670058.04,122500
6067005901,60670059.01,80509
6067005903,60670059.03,33277
6067005904,60670059.04,54112
6067006002,60670060.02,47983
6067006003,60670060.03,36329
6067006004,60670060.04,62986
6067006101,60670061.01,38346
6067006102,60670061.02,31096
6067006201,60670062.01,25589
6067006202,60670062.02,25972
6067006300,60670063,33315
6067006400,60670064,37724
6067006500,60670065,36486
6067006600,60670066,28000
6067006701,60670067.01,45722
6067006702,60670067.02,35276
6067006800,60670068,22977
6067006900,60670069,30309
6067007001,60670070.01,42269
6067007004,60670070.04,41062
6067007007,60670070.07,51186
6067007010,60670070.1,60027
6067007011,60670070.11,49896
6067007012,60670070.12,51289
6067007013,60670070.13,60551
6067007014,60670070.14,51835
6067007015,60670070.15,61061
6067007016,60670070.16,80012
6067007017,60670070.17,84079
6067007018,60670070.18,57589
6067007019,60670070.19,21522
6067007020,60670070.2,83702
6067007101,60670071.01,110078
6067007102,60670071.02,73980
6067007103,60670071.03,72431
6067007104,60670071.04,87393
6067007105,60670071.05,73971
6067007106,60670071.06,98056
6067007107,60670071.07,105625
6067007202,60670072.02,51157
6067007204,60670072.04,56806
6067007206,60670072.06,56150
6067007207,60670072.07,56700
6067007208,60670072.08,60141
6067007209,60670072.09,48000
6067007301,60670073.01,35173
6067007402,60670074.02,45260
6067007403,60670074.03,44323
6067007406,60670074.06,36995
6067007413,60670074.13,36431
6067007414,60670074.14,46700
6067007415,60670074.15,60125
6067007416,60670074.16,51431
6067007417,60670074.17,74737
6067007421,60670074.21,85063
6067007422,60670074.22,40625
6067007423,60670074.23,26143
6067007424,60670074.24,28670
6067007426,60670074.26,54615
6067007427,60670074.27,62158
6067007428,60670074.28,67353
6067007429,60670074.29,40992
6067007430,60670074.3,59944
6067007431,60670074.31,62078
6067007432,60670074.32,74154
6067007433,60670074.33,56964
6067007501,60670075.01,38709
6067007503,60670075.03,43162
6067007504,60670075.04,43787
6067007601,60670076.01,56723
6067007602,60670076.02,43105
6067007701,60670077.01,47955
6067007702,60670077.02,84962
6067007801,60670078.01,49492
6067007802,60670078.02,60927
6067007903,60670079.03,71607
