"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","MLY-DUTR-NORMAL","MLY-DUTR-STDDEV","MLY-PRCP-25PCTL","MLY-PRCP-50PCTL","MLY-PRCP-75PCTL","MLY-PRCP-AVGNDS-GE001HI","MLY-PRCP-AVGNDS-GE010HI","MLY-PRCP-AVGNDS-GE050HI","MLY-PRCP-AVGNDS-GE100HI","MLY-PRCP-NORMAL","MLY-SNOW-25PCTL","MLY-SNOW-50PCTL","MLY-SNOW-75PCTL","MLY-SNOW-AVGNDS-GE001TI","MLY-SNOW-AVGNDS-GE010TI","MLY-SNOW-AVGNDS-GE030TI","MLY-SNOW-AVGNDS-GE050TI","MLY-SNOW-AVGNDS-GE100TI","MLY-SNOW-NORMAL","MLY-SNWD-AVGNDS-GE001WI","MLY-SNWD-AVGNDS-GE003WI","MLY-SNWD-AVGNDS-GE005WI","MLY-SNWD-AVGNDS-GE010WI","MLY-TAVG-NORMAL","MLY-TAVG-STDDEV","MLY-TMAX-AVGNDS-GRTH040","MLY-TMAX-AVGNDS-GRTH050","MLY-TMAX-AVGNDS-GRTH060","MLY-TMAX-AVGNDS-GRTH070","MLY-TMAX-AVGNDS-GRTH080","MLY-TMAX-AVGNDS-GRTH090","MLY-TMAX-AVGNDS-GRTH100","MLY-TMAX-AVGNDS-LSTH032","MLY-TMAX-NORMAL","MLY-TMAX-STDDEV","MLY-TMIN-AVGNDS-LSTH000","MLY-TMIN-AVGNDS-LSTH010","MLY-TMIN-AVGNDS-LSTH020","MLY-TMIN-AVGNDS-LSTH032","MLY-TMIN-AVGNDS-LSTH040","MLY-TMIN-AVGNDS-LSTH050","MLY-TMIN-AVGNDS-LSTH060","MLY-TMIN-AVGNDS-LSTH070","MLY-TMIN-NORMAL","MLY-TMIN-STDDEV"
"USC00042012","CORCORAN IRRIGATION DIST., CA US","36.0975","-119.5817","61.0","08","1.8","-16.7","0.00","0.00","0.00","0","-7777","0","0","0.25","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","26.2","-16.8","310","31","310","310","310","27","9","0","35.9","-16.6","0","0","0","0","0","1","131","294","16.3","-16.8"
"USC00042012","CORCORAN IRRIGATION DIST., CA US","36.0975","-119.5817","61.0","09","1.4","-16.4","0.00","0.00","1.52","1","0","0","0","3.56","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","23.5","-16.6","300","30","300","299","276","19","3","0","33.1","-16.1","0","0","0","0","1","23","215","296","13.9","-16.7"
"USC00042012","CORCORAN IRRIGATION DIST., CA US","36.0975","-119.5817","61.0","10","-0.1","-16.4","2.54","7.87","15.75","2","1","0","-7777","11.18","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","18.3","-16.3","310","31","309","281","171","4","0","0","27.2","-16.1","0","0","0","0","23","171","304","310","9.4","-16.3"
"USC00042012","CORCORAN IRRIGATION DIST., CA US","36.0975","-119.5817","61.0","11","-3.7","-15.9","4.32","15.75","32.77","4","2","0","0","19.30","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","11.8","-16.4","300","30","232","89","6","0","0","0","18.8","-15.9","0","0","0","3","138","279","300","300","4.7","-16.4"
"USC00042012","CORCORAN IRRIGATION DIST., CA US","36.0975","-119.5817","61.0","12","-6.9","-15.7","8.38","27.43","40.13","6","3","1","0","27.43","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","7.4","-16.3","303","25","77","4","0","0","0","0","12.9","-16.2","0","0","1","10","227","307","310","310","2.0","-15.8"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","01","-2.3","-15.3","23.11","51.56","122.17","8","6","2","1","83.82","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","8.5","-16.4","310","30","168","32","0","0","0","0","16.2","-16.3","0","0","5","14","250","304","310","310","0.8","-15.6"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","02","-2.8","-15.2","36.07","59.69","127.76","9","6","2","1","82.04","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","10.2","-16.7","280","28","185","57","6","0","0","0","17.7","-16.2","0","0","1","8","187","272","280","280","2.7","-15.9"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","03","-2.1","-15.0","16.76","52.58","102.11","8","5","2","1","70.61","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","12.1","-16.3","310","31","258","121","23","0","0","0","19.9","-15.3","0","0","0","3","167","303","310","310","4.2","-16.2"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","04","0.1","-15.6","4.32","9.40","39.62","4","2","1","0","22.61","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","13.9","-16.3","300","30","277","182","75","1","0","0","22.8","-15.4","0","0","0","1","132","287","300","300","4.9","-16.8"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","05","1.4","-15.7","0.00","1.27","11.18","1","1","0","-7777","7.87","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","17.2","-16.2","310","31","306","259","156","6","1","0","26.8","-15.3","0","0","0","0","41","250","309","310","7.6","-16.6"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","06","2.7","-15.5","0.00","0.00","0.76","1","0","0","0","0.76","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","19.9","-16.3","300","30","299","285","212","11","2","0","30.1","-15.3","0","0","0","0","7","165","297","300","9.6","-16.9"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","07","3.7","-16.4","0.00","0.00","0.00","0","0","0","0","0.25","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","22.2","-16.3","310","31","310","308","274","18","4","0","32.9","-15.8","0","0","0","0","0","98","289","309","11.4","-16.5"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","08","4.4","-16.3","0.00","0.00","0.00","0","0","-7777","0","1.02","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","22.1","-16.8","310","31","310","310","279","19","5","0","33.2","-16.3","0","0","0","0","0","113","297","310","11.0","-16.8"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","09","4.3","-16.1","0.00","0.25","2.54","1","1","0","-7777","5.33","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","20.2","-16.4","300","30","300","291","241","14","3","0","31.3","-15.8","0","0","0","0","8","197","293","300","9.2","-16.7"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","10","2.8","-15.5","0.51","11.43","25.65","3","1","0","0","18.29","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","16.3","-16.5","310","31","307","260","150","5","0","0","26.6","-15.8","0","0","0","1","104","275","310","310","6.0","-16.3"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","11","-0.3","-15.0","4.06","29.72","52.83","5","3","1","0","32.26","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","11.3","-16.4","300","30","250","118","25","0","0","0","20.0","-15.6","0","0","0","8","208","287","300","300","2.5","-16.1"
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","12","-2.1","-14.8","23.62","56.13","91.19","8","5","2","1","61.21","0.0","0.0","0.0","-7777","-7777","-7777","0","0","2.5","0","0","0","0","8.0","-16.4","310","30","155","27","0","0","0","0","15.9","-16.2","0","1","10","17","255","307","310","310","0.2","-15.5"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","01","-6.3","-15.9",,,,,,,,"45.97",,,,,,,,,,,,,,"12.9","-16.4","310","30","226","96","8","0","0","0","18.7","-15.7","0","0","0","0","64","253","303","310","7.2","-16.7"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","02","-5.7","-15.8",,,,,,,,"82.04",,,,,,,,,,,,,,"13.3","-16.6","280","28","219","88","23","0","0","0","19.3","-15.8","0","0","0","0","49","242","280","280","7.3","-16.9"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","03","-5.7","-16.0",,,,,,,,"63.50",,,,,,,,,,,,,,"14.9","-15.9","310","31","268","150","41","0","0","0","20.9","-15.4","0","0","0","0","14","207","310","310","8.8","-16.2"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","04","-5.4","-16.7",,,,,,,,"22.10",,,,,,,,,,,,,,"16.6","-16.3","300","30","288","167","65","2","0","0","22.7","-15.9","0","0","0","0","2","125","295","300","10.3","-16.6"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","05","-5.5","-16.7",,,,,,,,"8.38",,,,,,,,,,,,,,"19.2","-16.4","310","31","309","253","104","3","0","0","25.3","-16.2","0","0","0","0","0","32","275","309","13.0","-16.6"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","06","-4.3","-16.2",,,,,,,,"2.03",,,,,,,,,,,,,,"21.8","-16.3","300","30","300","291","195","6","1","0","28.6","-15.7","0","0","0","0","0","2","189","296","15.1","-16.6"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","07","-3.0","-16.7",,,,,,,,"0.51",,,,,,,,,,,,,,"24.7","-16.4","310","31","310","310","292","15","2","0","32.1","-16.1","0","0","0","0","0","0","76","294","17.3","-16.6"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","08","-2.5","-16.8",,,,,,,,"1.52",,,,,,,,,,,,,,"25.3","-16.7","310","31","310","309","295","17","3","0","33.0","-16.4","0","0","0","0","0","0","45","295","17.7","-16.8"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","09","-3.4","-16.3",,,,,,,,"6.10",,,,,,,,,,,,,,"23.7","-16.5","300","30","300","288","238","13","2","0","30.9","-16.1","0","0","0","0","0","1","106","286","16.6","-16.5"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","10","-3.7","-16.0",,,,,,,,"16.76",,,,,,,,,,,,,,"19.7","-16.4","310","31","310","255","153","6","0","0","26.8","-15.7","0","0","0","0","0","36","275","310","12.7","-16.8"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","11","-3.9","-16.1",,,,,,,,"25.15",,,,,,,,,,,,,,"15.8","-16.2","300","30","286","194","55","1","0","0","22.7","-15.6","0","0","0","0","17","194","294","300","8.9","-16.5"
"USW00023130","VAN NUYS AIRPORT, CA US","34.20972","-118.48917","234.7","12","-5.4","-16.3",,,,,,,,"56.64",,,,,,,,,,,,,,"12.7","-16.7","310","31","227","100","13","0","0","0","18.8","-16.1","0","0","0","0","79","267","309","310","6.5","-17.1"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","01","-8.8","-15.6","26.42","59.69","135.64","10","5","1","0","83.06",,,,,,,,,,,,,,"8.8","-16.4","310","27","65","2","0","0","0","0","13.3","-16.2","0","0","0","3","166","299","310","310","4.3","-15.8"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","02","-7.7","-16.1","32.77","72.39","134.87","10","7","2","0","84.84",,,,,,,,,,,,,,"11.1","-16.7","280","28","156","19","0","0","0","0","16.1","-16.4","0","0","0","0","79","258","280","280","6.0","-16.4"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","03","-6.2","-16.1","24.64","38.61","84.58","8","5","1","0","60.20",,,,,,,,,,,,,,"13.0","-16.4","310","31","243","85","9","0","0","0","18.8","-15.7","0","0","0","0","43","269","310","310","7.2","-16.9"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","04","-5.3","-16.6","6.10","19.56","35.31","6","3","1","0","28.45",,,,,,,,,,,,,,"14.8","-16.5","300","30","273","123","37","0","0","0","21.0","-16.0","0","0","0","0","11","221","300","300","8.6","-16.8"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","05","-4.1","-16.4","2.29","8.38","22.35","3","1","0","0","13.72",,,,,,,,,,,,,,"17.8","-16.4","310","31","307","226","100","2","0","0","24.6","-15.8","0","0","0","0","0","92","303","310","10.9","-16.7"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","06","-2.9","-16.2","0.00","0.25","2.29","1","0","0","0","2.29",,,,,,,,,,,,,,"20.7","-16.7","300","30","300","286","175","7","1","0","28.1","-16.0","0","0","0","0","0","4","272","300","13.3","-17.3"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","07","-1.4","-16.4","0.00","0.00","0.00","0","0","0","0","-7777",,,,,,,,,,,,,,"22.4","-16.7","310","31","310","303","246","11","2","0","30.6","-16.1","0","0","0","0","0","1","265","309","14.3","-17.1"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","08","-1.3","-16.4","0.00","0.00","0.00","0","0","0","0","0.51",,,,,,,,,,,,,,"22.4","-17.1","310","31","310","307","253","12","2","0","30.7","-16.7","0","0","0","0","0","0","261","310","14.2","-16.9"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","09","-2.2","-16.4","0.00","0.76","3.81","1","0","0","0","4.06",,,,,,,,,,,,,,"21.2","-16.5","300","30","300","288","198","8","1","0","28.9","-15.9","0","0","0","0","0","11","263","300","13.4","-16.8"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","10","-3.6","-16.6","3.05","16.51","36.07","4","2","1","0","22.10",,,,,,,,,,,,,,"17.7","-16.7","310","31","305","242","118","2","0","0","24.8","-16.3","0","0","0","0","0","120","308","310","10.6","-16.9"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","11","-6.6","-16.0","18.03","35.56","52.83","6","3","1","0","39.12",,,,,,,,,,,,,,"12.2","-16.6","300","30","215","55","1","0","0","0","17.8","-16.0","0","0","0","1","67","270","300","300","6.6","-16.6"
"USW00023254","CONCORD BUCHANAN FIELD, CA US","37.9917","-122.055","5.5","12","-9.0","-16.0","40.39","59.94","126.49","12","8","3","1","79.76",,,,,,,,,,,,,,"8.7","-16.4","310","27","53","1","0","0","0","0","13.1","-16.5","0","0","0","3","167","291","310","310","4.3","-15.9"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","01","-8.4","-16.4",,,,,,,,"80.52",,,,,,,,,,,,,,"10.6","-16.4","310","30","128","21","0","0","0","0","15.3","-16.3","0","0","0","0","100","292","310","310","5.8","-16.3"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","02","-8.9","-16.4",,,,,,,,"77.98",,,,,,,,,,,,,,"11.5","-16.8","280","28","144","18","0","0","0","0","15.9","-16.6","0","0","0","0","43","257","280","280","7.1","-16.6"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","03","-9.4","-16.9",,,,,,,,"70.10",,,,,,,,,,,,,,"11.8","-16.8","310","31","140","24","1","0","0","0","15.9","-16.6","0","0","0","0","18","268","310","310","7.6","-16.9"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","04","-9.7","-17.1",,,,,,,,"28.45",,,,,,,,,,,,,,"12.3","-17.1","300","30","168","15","6","0","0","0","16.3","-16.9","0","0","0","0","11","251","298","300","8.3","-17.1"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","05","-10.2","-16.8",,,,,,,,"12.70",,,,,,,,,,,,,,"13.7","-16.9","310","31","240","29","2","0","0","0","17.5","-16.6","0","0","0","0","0","158","309","310","9.9","-17.2"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","06","-9.7","-17.0",,,,,,,,"2.54",,,,,,,,,,,,,,"15.2","-17.2","300","30","287","57","8","0","0","0","19.3","-17.1","0","0","0","0","0","70","298","300","11.1","-17.1"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","07","-10.2","-17.0",,,,,,,,"0.25",,,,,,,,,,,,,,"15.8","-17.1","310","31","304","76","4","0","0","0","19.6","-16.9","0","0","0","0","0","19","307","310","12.0","-16.9"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","08","-9.6","-16.8",,,,,,,,"1.02",,,,,,,,,,,,,,"16.4","-17.0","310","31","308","102","9","0","0","0","20.5","-16.7","0","0","0","0","0","13","305","310","12.3","-17.1"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","09","-8.8","-17.0",,,,,,,,"5.08",,,,,,,,,,,,,,"16.2","-16.9","300","30","298","112","15","0","0","0","20.7","-16.7","0","0","0","0","0","43","297","300","11.7","-17.0"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","10","-8.3","-16.9",,,,,,,,"23.62",,,,,,,,,,,,,,"14.8","-17.1","310","31","281","84","19","0","0","0","19.6","-16.7","0","0","0","0","0","161","308","310","10.1","-17.3"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","11","-7.8","-16.4",,,,,,,,"47.75",,,,,,,,,,,,,,"12.6","-16.6","300","30","212","40","6","0","0","0","17.6","-16.1","0","0","0","0","32","247","299","300","7.7","-16.8"
"USW00023259","MONTEREY PENINSUL AIRPORT, CA US","36.58806","-121.84528","50.3","12","-7.7","-16.2",,,,,,,,"59.44",,,,,,,,,,,,,,"10.8","-16.9","310","31","154","12","0","0","0","0","15.8","-16.8","0","0","0","1","109","290","310","310","5.7","-16.5"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","01","-9.2","-15.8","32.26","62.48","97.28","10","6","2","0","66.29","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","8.8","-16.3","308","25","68","1","0","0","0","0","13.0","-16.1","0","0","0","3","152","294","310","310","4.5","-15.9"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","02","-6.9","-16.1","23.11","52.58","74.42","9","6","2","0","60.45","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","11.7","-16.6","280","28","180","41","1","0","0","0","17.1","-16.5","0","0","0","1","81","247","280","280","6.2","-16.3"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","03","-5.3","-16.2","17.78","37.85","84.58","8","5","1","0","51.82","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","14.2","-16.3","310","31","275","134","18","0","0","0","20.4","-15.7","0","0","0","0","29","234","310","310","7.9","-16.6"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","04","-3.7","-16.4","6.35","21.84","39.37","5","3","1","-7777","24.64","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","16.7","-16.4","300","30","289","203","82","2","0","0","23.7","-15.9","0","0","0","0","8","168","295","300","9.6","-16.8"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","05","-2.2","-16.6","1.02","4.32","26.16","2","1","0","0","16.00","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","20.5","-16.1","310","31","309","286","193","7","1","0","28.3","-15.6","0","0","0","0","-7777","54","256","309","12.7","-16.4"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","06","-1.1","-16.8","0.00","0.25","4.57","1","0","-7777","-7777","3.05","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","23.8","-16.4","300","30","300","297","269","15","3","0","32.2","-16.1","0","0","0","0","0","6","167","291","15.4","-16.8"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","07","0.0","-16.9","0.00","0.00","0.00","0","0","0","0","-7777","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","26.2","-16.4","310","31","310","310","307","24","7","0","35.1","-16.3","0","0","0","0","0","0","93","275","17.3","-16.4"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","08","-0.4","-16.9","0.00","0.00","0.00","0","0","0","0","0.51","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","25.6","-16.8","310","31","310","310","306","22","5","0","34.2","-16.7","0","0","0","0","0","0","108","292","16.8","-16.8"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","09","-1.2","-16.7","0.00","0.25","3.05","1","1","0","-7777","6.60","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","23.4","-16.5","300","30","300","298","265","14","2","0","31.7","-16.2","0","0","0","0","0","7","176","296","15.1","-16.6"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","10","-3.1","-16.6","1.02","17.53","30.73","3","1","0","0","17.27","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","18.8","-16.5","310","31","307","270","136","2","0","0","26.1","-16.2","0","0","0","0","-7777","98","288","310","11.4","-16.7"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","11","-6.3","-15.9","8.64","23.37","53.34","6","3","1","0","34.54","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","12.8","-16.3","300","30","229","80","6","0","0","0","18.6","-15.7","0","0","0","1","65","245","299","300","7.1","-16.6"
"USW00023258","MODESTO CITY CO AIRPORT, CA US","37.6241","-120.9505","22.3","12","-9.0","-16.0","29.72","43.94","78.49","9","5","1","0","51.82","0.0","0.0","0.0","0","0","0","0","0","0.0","0","0","0","0","8.7","-16.3","306","26","73","1","0","0","0","0","13.1","-16.2","0","0","0","3","169","291","310","310","4.3","-15.9"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","01","-5.4","-16.4",,,,,,,,"88.14",,,,,,,,,,,,,,"12.4","-16.7","310","31","228","79","17","0","0","0","18.6","-16.3","0","0","0","1","100","267","305","310","6.2","-16.6"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","02","-4.9","-15.4",,,,,,,,"94.23",,,,,,,,,,,,,,"12.1","-16.7","280","28","222","54","16","0","0","0","18.5","-16.6","0","0","0","0","99","261","280","280","5.7","-15.9"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","03","-7.1","-15.9",,,,,,,,"67.31",,,,,,,,,,,,,,"13.4","-16.3","310","31","259","69","16","0","0","0","18.8","-15.9","0","0","0","0","37","230","310","310","8.1","-16.3"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","04","-6.2","-16.9",,,,,,,,"20.07",,,,,,,,,,,,,,"14.6","-17.0","300","30","292","89","20","1","0","0","20.4","-16.8","0","0","0","0","4","203","300","300","8.8","-17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","05","-7.0","-16.3",,,,,,,,"7.87",,,,,,,,,,,,,,"16.3","-16.6","310","31","310","158","21","0","0","0","21.7","-16.2","0","0","0","0","0","108","305","310","10.9","-16.5"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","06","-8.8","-16.7",,,,,,,,"1.27",,,,,,,,,,,,,,"17.9","-17.1","300","30","300","219","12","0","0","0","22.5","-16.7","0","0","0","0","0","10","260","300","13.4","-17.1"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","07","-7.8","-16.7",,,,,,,,"0.51",,,,,,,,,,,,,,"19.4","-17.0","310","31","310","298","42","0","0","0","24.4","-16.8","0","0","0","0","0","1","233","310","14.4","-16.8"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","08","-7.6","-16.8",,,,,,,,"1.02",,,,,,,,,,,,,,"19.8","-16.9","310","31","310","305","55","0","0","0","24.9","-16.6","0","0","0","0","0","0","213","310","14.7","-17.1"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","09","-6.9","-16.9",,,,,,,,"4.57",,,,,,,,,,,,,,"19.3","-16.9","300","30","300","283","61","1","0","0","24.8","-16.8","0","0","0","0","0","8","230","300","13.9","-16.7"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","10","-6.3","-16.1",,,,,,,,"16.00",,,,,,,,,,,,,,"17.3","-17.0","310","31","307","191","53","1","0","0","23.1","-16.4","0","0","0","0","0","94","295","310","11.5","-16.9"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","11","-4.7","-16.1",,,,,,,,"33.27",,,,,,,,,,,,,,"14.7","-16.5","300","30","292","112","37","1","0","0","21.3","-16.0","0","0","0","0","30","230","297","300","8.2","-16.6"
"USW00023136","CAMARILLO AIRPORT, CA US","34.21667","-119.08333","23.5","12","-4.8","-16.0",,,,,,,,"52.32",,,,,,,,,,,,,,"12.1","-16.8","310","31","245","70","7","0","0","0","18.6","-16.4","0","0","0","1","126","278","309","310","5.6","-16.5"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","01","-8.6","-15.7",,,,,,,,"66.29",,,,,,,,,,,,,,"7.2","-16.4","303","22","37","1","0","0","0","0","11.8","-16.3","0","0","0","8","197","305","310","310","2.6","-15.9"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","02","-6.1","-16.1",,,,,,,,"59.44",,,,,,,,,,,,,,"9.8","-16.8","280","28","135","10","0","0","0","0","15.7","-16.7","0","0","0","3","161","271","280","280","3.9","-16.3"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","03","-4.7","-15.7",,,,,,,,"52.58",,,,,,,,,,,,,,"12.0","-16.2","310","31","238","85","4","0","0","0","18.6","-15.4","0","0","0","0","108","299","310","310","5.4","-16.7"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","04","-2.3","-16.3",,,,,,,,"24.13",,,,,,,,,,,,,,"15.0","-16.3","300","30","276","190","66","1","0","0","22.8","-15.8","0","0","0","0","51","252","300","300","7.3","-16.6"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","05","-0.6","-16.7",,,,,,,,"14.73",,,,,,,,,,,,,,"19.4","-16.1","310","31","310","283","189","6","0","0","27.9","-15.8","0","0","0","0","4","122","292","310","10.8","-16.3"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","06","-0.2","-16.5",,,,,,,,"3.30",,,,,,,,,,,,,,"23.2","-16.7","300","30","300","298","278","15","2","0","31.9","-16.2","0","0","0","0","0","13","210","298","14.3","-16.9"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","07","1.1","-16.9",,,,,,,,"0.25",,,,,,,,,,,,,,"25.4","-16.4","310","31","310","310","310","25","6","0","34.9","-16.1","0","0","0","0","0","0","146","292","16.0","-16.6"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","08","0.9","-16.8",,,,,,,,"0.25",,,,,,,,,,,,,,"24.6","-16.8","310","31","310","310","305","23","4","0","33.9","-16.6","0","0","0","0","0","2","192","306","15.2","-16.8"
"USW00023257","MERCED MUNICIPAL AIRPORT, CA US","37.28472","-120.51278","46.3","09","0.4","-16.4",,,,,,,,"7.37",,,,,,,,,,,,,,"22.2","-16.4","300","30","300","297","256","13","1","0","31.3","-16.0","0","0","0","0","0","36","257","298","13.1","-16.6"
