STATION,STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,MLY-DUTR-NORMAL,MLY-DUTR-STDDEV,MLY-PRCP-25PCTL,MLY-PRCP-50PCTL,MLY-PRCP-75PCTL,MLY-PRCP-AVGNDS-GE001HI,MLY-PRCP-AVGNDS-GE010HI,MLY-PRCP-AVGNDS-GE050HI,MLY-PRCP-AVGNDS-GE100HI,MLY-PRCP-NORMAL,MLY-SNOW-25PCTL,MLY-SNOW-50PCTL,MLY-SNOW-75PCTL,MLY-SNOW-AVGNDS-GE001TI,MLY-SNOW-AVGNDS-GE010TI,MLY-SNOW-AVGNDS-GE030TI,MLY-SNOW-AVGNDS-GE050TI,MLY-SNOW-AVGNDS-GE100TI,MLY-SNOW-NORMAL,MLY-SNWD-AVGNDS-GE001WI,MLY-SNWD-AVGNDS-GE003WI,MLY-SNWD-AVGNDS-GE005WI,MLY-SNWD-AVGNDS-GE010WI,MLY-TAVG-NORMAL,MLY-TAVG-STDDEV,MLY-TMAX-AVGNDS-GRTH040,MLY-TMAX-AVGNDS-GRTH050,MLY-TMAX-AVGNDS-GRTH060,MLY-TMAX-AVGNDS-GRTH070,MLY-TMAX-AVGNDS-GRTH080,MLY-TMAX-AVGNDS-GRTH090,MLY-TMAX-AVGNDS-GRTH100,MLY-TMAX-AVGNDS-LSTH032,MLY-TMAX-NORMAL,MLY-TMAX-STDDEV,MLY-TMIN-AVGNDS-LSTH000,MLY-TMIN-AVGNDS-LSTH010,MLY-TMIN-AVGNDS-LSTH020,MLY-TMIN-AVGNDS-LSTH032,MLY-TMIN-AVGNDS-LSTH040,MLY-TMIN-AVGNDS-LSTH050,MLY-TMIN-AVGNDS-LSTH060,MLY-TMIN-AVGNDS-LSTH070,MLY-TMIN-NORMAL,MLY-TMIN-STDDEV,COUNTY,geometry
USC00046896,"PINE FLAT DAM, CA US",36.821,-119.3374,187.5,02,NA,NA,52.07,89.92,122.68,9,6,3,1,95.25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno,"c(-119.3374, 36.821)"
USC00046896,"PINE FLAT DAM, CA US",36.821,-119.3374,187.5,03,NA,NA,32.51,58.42,112.52,8,6,3,1,89.41,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno,"c(-119.3374, 36.821)"
USC00046896,"PINE FLAT DAM, CA US",36.821,-119.3374,187.5,04,NA,NA,8.64,29.97,60.2,5,3,1,0,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno,"c(-119.3374, 36.821)"
USC00046896,"PINE FLAT DAM, CA US",36.821,-119.3374,187.5,05,NA,NA,0.76,5.59,26.42,3,2,1,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno,"c(-119.3374, 36.821)"
USC00046896,"PINE FLAT DAM, CA US",36.821,-119.3374,187.5,06,NA,NA,0,0,5.08,1,1,0,-7777,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno,"c(-119.3374, 36.821)"
USC00046896,"PINE FLAT DAM, CA US",36.821,-119.3374,187.5,07,NA,NA,0,0,0.25,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno,"c(-119.3374, 36.821)"
USC00046896,"PINE FLAT DAM, CA US",36.821,-119.3374,187.5,08,NA,NA,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno,"c(-119.3374, 36.821)"
USC00046896,"PINE FLAT DAM, CA US",36.821,-119.3374,187.5,09,NA,NA,0,0,7.11,1,1,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno,"c(-119.3374, 36.821)"
USC00046896,"PINE FLAT DAM, CA US",36.821,-119.3374,187.5,10,NA,NA,5.08,14.22,48.01,4,2,1,0,29.97,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno,"c(-119.3374, 36.821)"
USC00046896,"PINE FLAT DAM, CA US",36.821,-119.3374,187.5,11,NA,NA,4.57,31.75,83.31,6,4,1,1,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno,"c(-119.3374, 36.821)"
USC00046896,"PINE FLAT DAM, CA US",36.821,-119.3374,187.5,12,NA,NA,41.4,75.44,118.11,8,5,3,1,84.84,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fresno,"c(-119.3374, 36.821)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,01,-2.8,-16.2,3.56,16.26,51.05,4,2,1,0,29.46,0,0,0,0,0,0,-7777,0,10.2,0,0,0,0,5.6,-16.1,299,23,99,9,-7777,0,0,0,13.1,-15.6,0,1,21,22,299,310,310,310,-1.9,-16.2,Inyo,"c(-118.2036, 36.798)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,02,-2.6,-15.9,4.32,14.22,37.08,4,2,1,0,25.65,0,0,0,0,0,0,0,0,5.1,0,0,0,0,7.6,-16.1,274,23,135,40,3,0,0,0,15.2,-15.4,0,0,8,14,254,280,280,280,-0.1,-16.4,Inyo,"c(-118.2036, 36.798)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,03,-1.2,-16,2.29,7.87,17.02,3,1,0,0,16.26,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,-15.8,310,30,234,127,21,0,0,0,19.4,-15.2,0,0,1,7,203,302,310,310,2.9,-16.1,Inyo,"c(-118.2036, 36.798)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,04,0,-16.8,0.25,2.03,8.13,2,1,-7777,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,-15.7,300,30,274,207,94,1,0,0,23.6,-15.4,0,0,-7777,2,112,257,298,300,5.8,-15.9,Inyo,"c(-118.2036, 36.798)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,05,0.3,-16.9,0,0.25,4.57,1,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,-15.7,310,31,308,287,215,8,1,0,28.9,-15.6,0,0,0,0,24,126,270,309,10.8,-15.7,Inyo,"c(-118.2036, 36.798)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,06,1,-16.9,0,0.25,3.05,1,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,-16,300,30,300,297,281,21,7,0,34.2,-15.7,0,0,0,0,1,22,140,286,15.4,-16.1,Inyo,"c(-118.2036, 36.798)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,07,1.4,-16.7,0,0.25,3.05,1,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,-16.1,310,31,310,310,309,30,16,0,37.7,-15.9,0,0,0,0,0,1,52,252,18.4,-16.2,Inyo,"c(-118.2036, 36.798)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,08,1.7,-16.7,0,0.51,4.32,1,0,-7777,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,-16.6,310,31,310,310,308,29,11,0,36.4,-16.3,0,0,0,0,0,1,101,291,16.9,-16.7,Inyo,"c(-118.2036, 36.798)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,09,1.2,-16.7,0,0.51,4.32,1,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,-16.4,300,30,300,297,271,18,2,0,32.4,-16.1,0,0,0,-7777,3,44,218,298,13.4,-16.6,Inyo,"c(-118.2036, 36.798)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,10,0.4,-16.3,0,1.02,6.86,1,1,0,-7777,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,-16.1,310,31,300,252,137,3,0,0,25.6,-15.6,0,0,0,1,61,234,308,310,7.4,-16.3,Inyo,"c(-118.2036, 36.798)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,11,-1.2,-16.5,0.76,5.08,27.18,2,1,0,0,16.76,0,0,0,-7777,0,0,0,0,-7777,0,0,0,0,9.8,-15.9,300,28,212,87,8,0,0,0,18.1,-15.6,0,0,4,10,238,295,300,300,1.5,-16.2,Inyo,"c(-118.2036, 36.798)"
USC00044232,"INDEPENDENCE, CA US",36.798,-118.2036,1204,12,-2.8,-16,0.76,12.45,38.35,4,2,1,0,24.64,0,0,0,0,0,0,0,0,7.6,0,0,0,0,5,-16.2,295,23,87,7,0,0,0,0,12.5,-15.8,-7777,4,35,24,303,310,310,310,-2.5,-16.1,Inyo,"c(-118.2036, 36.798)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,01,NA,NA,78.23,135.13,258.06,11,9,5,2,165.61,0,0,0,0,0,-7777,0,0,5.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,02,NA,NA,78.74,117.35,214.12,11,8,5,2,155.96,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,03,NA,NA,68.33,139.19,209.04,10,9,5,2,152.65,0,0,0,-7777,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,04,NA,NA,38.61,57.66,105.92,7,5,2,1,77.47,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,05,NA,NA,10.41,30.99,72.14,5,3,1,1,47.75,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,06,NA,NA,0,4.57,19.81,2,1,0,0,12.19,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,07,NA,NA,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,08,NA,NA,0,0,1.27,1,0,-7777,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,09,NA,NA,0,1.27,15.49,2,1,0,0,14.73,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,10,NA,NA,15.24,38.1,97.03,4,3,2,1,54.36,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,11,NA,NA,43.94,98.55,169.93,9,6,3,2,110.24,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00043038,"FIDDLETOWN DEXTER RANCH, CA US",38.5236,-120.7061,658.4,12,NA,NA,73.41,126.24,210.57,11,9,4,2,159.51,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amador,"c(-120.7061, 38.5236)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,01,-7.1,-15.7,149.35,318.26,455.42,13,11,8,5,348.74,127,317.5,660.4,5,4,3,2,1,490.2,14,12,10,7,4.2,-16.3,251,14,53,2,0,0,0,1,9.6,-15.6,0,0,11,21,300,310,310,310,-1.1,-16.4,Yuba,"c(-121.1077, 39.563)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,02,-7,-15.3,144.53,283.97,535.69,12,10,7,5,346.71,76.2,304.8,668,5,4,3,2,1,518.2,13,11,9,6,4.6,-15.9,226,14,57,6,0,0,0,1,10,-15,0,1,11,17,268,280,280,280,-0.8,-16.4,Yuba,"c(-121.1077, 39.563)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,03,-6.1,-15.3,129.29,246.89,401.57,12,10,7,4,301.24,50.8,337.8,680.7,4,4,3,2,1,558.8,10,8,7,5,6.1,-15.7,273,20,96,16,0,0,0,0,11.9,-14.7,0,0,2,16,286,310,310,310,0.3,-16.4,Yuba,"c(-121.1077, 39.563)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,04,-5.1,-16.1,68.83,114.3,199.9,10,7,4,2,160.27,0,127,355.6,3,2,1,1,0,243.8,4,3,2,1,8.3,-15.7,281,23,139,54,3,0,0,0,14.6,-15.1,0,0,-7777,9,230,299,300,300,1.9,-16.3,Yuba,"c(-121.1077, 39.563)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,05,-3.7,-16.1,41.91,63.25,108.71,7,5,3,1,99.31,0,0,0,0,0,0,0,0,15.2,0,0,0,0,12.3,-15.8,309,29,228,130,34,0,0,0,19.4,-15.2,0,0,0,2,135,276,309,310,5.3,-16.2,Yuba,"c(-121.1077, 39.563)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,06,-2.6,-16.5,2.54,12.19,45.72,3,2,1,0,28.45,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,-16.3,300,30,283,223,93,1,0,0,24,-15.8,0,0,0,0,26,196,295,300,8.8,-16.7,Yuba,"c(-121.1077, 39.563)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,07,-0.7,-16.8,0,0.25,1.78,1,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,-16.3,310,31,309,300,216,4,0,0,28.3,-16.1,0,0,0,0,4,103,294,310,11.2,-16.4,Yuba,"c(-121.1077, 39.563)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,08,-0.1,-16.8,0,0.25,4.32,1,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,-16.8,310,31,309,303,219,4,-7777,0,28.3,-16.5,0,0,0,0,1,126,301,310,10.6,-17.1,Yuba,"c(-121.1077, 39.563)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,09,-0.8,-16.3,0,11.18,36.07,2,2,1,0,30.73,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,-16.1,300,30,283,247,151,2,0,0,25.7,-15.4,0,0,0,0,27,191,298,300,8.7,-16.6,Yuba,"c(-121.1077, 39.563)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,10,-2.6,-16.1,31.24,90.42,154.94,6,4,2,2,113.79,0,0,0,0,0,0,0,0,12.7,0,0,0,0,12.6,-15.9,309,29,243,152,38,0,0,0,20.2,-15.1,0,0,0,3,133,292,310,310,5,-16.5,Yuba,"c(-121.1077, 39.563)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,11,-6,-15.7,99.06,219.96,387.35,11,9,6,4,254.76,0,50.8,190.5,2,1,1,1,0,121.9,3,2,2,1,7,-15.8,281,20,102,24,0,0,0,0,12.9,-14.9,0,0,3,12,254,300,300,300,1.1,-16.4,Yuba,"c(-121.1077, 39.563)"
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,12,-7.6,-15.5,179.83,346.46,605.28,13,11,8,6,412.75,55.9,342.9,563.9,4,4,2,1,0,403.9,11,8,6,4,4.1,-16.3,253,13,41,2,0,0,0,1,9.2,-15.5,0,1,12,20,298,310,310,310,-1,-16.5,Yuba,"c(-121.1077, 39.563)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,01,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,176.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,180,8,0,0,0,0,0,4,5.8,NA,0,0,13,16,247,310,310,310,0.2,NA,Mariposa,"c(-119.8208, 37.7592)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,02,-11,NA,NA,NA,NA,NA,NA,NA,NA,198.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,165,6,0,0,0,0,0,4,5.9,NA,0,0,34,18,243,280,280,280,-0.9,NA,Mariposa,"c(-119.8208, 37.7592)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,03,-11.1,NA,NA,NA,NA,NA,NA,NA,NA,147.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,233,6,0,0,0,0,0,1,7.2,NA,0,0,7,14,263,310,310,310,0.4,NA,Mariposa,"c(-119.8208, 37.7592)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,04,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,86.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,247,13,47,10,0,0,0,1,9.7,NA,0,0,0,11,217,283,297,300,2.3,NA,Mariposa,"c(-119.8208, 37.7592)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,05,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,57.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,NA,307,27,143,37,3,0,0,0,15.2,NA,0,0,0,2,103,237,303,310,6.6,NA,Mariposa,"c(-119.8208, 37.7592)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,06,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,15.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,300,29,260,123,3,0,0,0,19.7,NA,0,0,0,0,10,123,270,300,11.3,NA,Mariposa,"c(-119.8208, 37.7592)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,07,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9,NA,310,31,310,283,20,0,0,0,23.4,NA,0,0,0,0,0,0,130,300,16.3,NA,Mariposa,"c(-119.8208, 37.7592)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,08,-8.7,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,NA,310,31,300,263,61,0,0,0,23.9,NA,0,0,0,0,0,17,179,307,14.8,NA,Mariposa,"c(-119.8208, 37.7592)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,09,-9.9,NA,NA,NA,NA,NA,NA,NA,NA,14.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,NA,300,30,267,138,10,0,0,0,20.8,NA,0,0,0,0,10,69,221,297,13,NA,Mariposa,"c(-119.8208, 37.7592)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,10,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,70.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,310,27,161,23,0,0,0,0,15.2,NA,0,0,0,3,103,250,305,310,6.4,NA,Mariposa,"c(-119.8208, 37.7592)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,11,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,114.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,238,16,43,0,0,0,0,2,9.6,NA,0,0,8,7,153,270,300,300,3.8,NA,Mariposa,"c(-119.8208, 37.7592)"
USW00053150,"YOSEMITE VILLAGE 12 W, CA US",37.7592,-119.8208,2017.8,12,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,170.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,190,7,3,0,0,0,0,4,5.8,NA,0,0,43,18,270,310,310,310,-1.2,NA,Mariposa,"c(-119.8208, 37.7592)"
USC00044484,"KELSEY 1 N, CA US",38.8088,-120.8208,609.6,01,NA,NA,83.57,169.16,209.3,10,8,5,2,164.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Dorado,"c(-120.8208, 38.8088)"
USC00044484,"KELSEY 1 N, CA US",38.8088,-120.8208,609.6,02,NA,NA,96.77,139.7,232.66,11,9,5,2,162.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Dorado,"c(-120.8208, 38.8088)"
USC00044484,"KELSEY 1 N, CA US",38.8088,-120.8208,609.6,03,NA,NA,67.31,123.19,181.36,9,7,4,2,148.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Dorado,"c(-120.8208, 38.8088)"
USC00044484,"KELSEY 1 N, CA US",38.8088,-120.8208,609.6,04,NA,NA,34.8,64.26,112.78,7,6,3,1,82.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Dorado,"c(-120.8208, 38.8088)"
USC00044484,"KELSEY 1 N, CA US",38.8088,-120.8208,609.6,05,NA,NA,13.72,32.51,98.04,5,3,2,1,53.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Dorado,"c(-120.8208, 38.8088)"
USC00044484,"KELSEY 1 N, CA US",38.8088,-120.8208,609.6,06,NA,NA,0,5.08,23.62,1,1,0,0,14.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Dorado,"c(-120.8208, 38.8088)"
USC00044484,"KELSEY 1 N, CA US",38.8088,-120.8208,609.6,07,NA,NA,0,0,0,0,0,0,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Dorado,"c(-120.8208, 38.8088)"
USC00044484,"KELSEY 1 N, CA US",38.8088,-120.8208,609.6,08,NA,NA,0,0,2.54,1,0,-7777,0,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Dorado,"c(-120.8208, 38.8088)"
USC00044484,"KELSEY 1 N, CA US",38.8088,-120.8208,609.6,09,NA,NA,0,2.54,19.56,2,1,0,0,14.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Dorado,"c(-120.8208, 38.8088)"
USC00044484,"KELSEY 1 N, CA US",38.8088,-120.8208,609.6,10,NA,NA,19.05,39.88,90.42,4,3,2,1,56.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Dorado,"c(-120.8208, 38.8088)"
USC00044484,"KELSEY 1 N, CA US",38.8088,-120.8208,609.6,11,NA,NA,50.8,110.49,182.12,9,7,4,2,128.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,El Dorado,"c(-120.8208, 38.8088)"
